Bump_ID,Name,Center_X,Center_Y,Width,Height,Area,Text_Distance
3612,VDD,926.3640,2409.9600,80.0000,80.0000,5018.4943,0.0000
3613,VDD,926.3640,2569.5600,80.0000,80.0000,5018.4943,0.0000
3614,VSS,1036.1890,2489.7600,80.0000,80.0000,5018.4943,0.0000
3615,VDD_PLL_CA,816.4880,2489.7600,80.0000,80.0000,5018.4943,0.0000
3616,VDD,1194.9370,2569.5600,80.0000,80.0000,5018.4943,0.0000
3617,VDD,1194.9370,2409.9600,80.0000,80.0000,5018.4943,0.0000
3618,VSS,1300.9370,2489.7600,80.0000,80.0000,5018.4943,0.0000
3619,VDD,926.3640,2729.1600,80.0000,80.0000,5018.4943,0.0000
3620,VDD,926.3640,2888.7600,80.0000,80.0000,5018.4943,0.0000
3621,VSS,1036.1890,2808.9600,80.0000,80.0000,5018.4943,0.0000
3622,VSS,816.4880,2808.9600,80.0000,80.0000,5018.4943,0.0000
3623,VDD,926.3640,3048.3600,80.0000,80.0000,5018.4943,0.0000
3624,VDD,926.3640,2888.7600,80.0000,80.0000,5018.4943,0.0000
3625,VSS,1036.1890,2968.5600,80.0000,80.0000,5018.4943,0.0000
3626,VSS,816.4880,2968.5600,80.0000,80.0000,5018.4943,0.0000
3627,VDD,926.3640,3048.3600,80.0000,80.0000,5018.4943,0.0000
3628,VDD,926.3640,3207.9600,80.0000,80.0000,5018.4943,0.0000
3629,VSS,1036.1890,3128.1600,80.0000,80.0000,5018.4943,0.0000
3630,VSS,816.4880,3128.1600,80.0000,80.0000,5018.4943,0.0000
3631,VDDQ,1036.1890,2649.3600,80.0000,80.0000,5018.4943,0.0000
3632,VSS,1300.9370,2649.3600,80.0000,80.0000,5018.4943,0.0000
3633,VDD,1194.9370,2250.3600,80.0000,80.0000,5018.4943,0.0000
3634,VDD_PLL_TOP,1194.9370,2090.7600,80.0000,80.0000,5018.4943,0.0000
3635,VSS,1300.9370,2170.5600,80.0000,80.0000,5018.4943,0.0000
3636,VDD,926.3640,1931.1600,80.0000,80.0000,5018.4943,0.0000
3637,VDD,926.3640,2090.7600,80.0000,80.0000,5018.4943,0.0000
3638,VSS,816.4880,2010.9600,80.0000,80.0000,5018.4943,0.0000
3639,VDDQ,1036.1890,2010.9600,80.0000,80.0000,5018.4943,0.0000
3640,VDD,926.3640,1611.9600,80.0000,80.0000,5018.4943,0.0000
3641,VDD,926.3640,1771.5600,80.0000,80.0000,5018.4943,0.0000
3642,VSS,1036.1890,1691.7600,80.0000,80.0000,5018.4943,0.0000
3643,VDDQ,816.4880,1691.7600,80.0000,80.0000,5018.4943,0.0000
3644,VDD,926.3640,2250.3600,80.0000,80.0000,5018.4943,0.0000
3645,VDD,926.3640,2090.7600,80.0000,80.0000,5018.4943,0.0000
3646,VSS,1036.1890,2170.5600,80.0000,80.0000,5018.4943,0.0000
3647,VSS,816.4880,2170.5600,80.0000,80.0000,5018.4943,0.0000
3648,VDD,926.3640,1931.1600,80.0000,80.0000,5018.4943,0.0000
3649,VDD,926.3640,1771.5600,80.0000,80.0000,5018.4943,0.0000
3650,VSS,1036.1890,1851.3600,80.0000,80.0000,5018.4943,0.0000
3651,VSS,816.4880,1851.3600,80.0000,80.0000,5018.4943,0.0000
3652,VDD,926.3640,1611.9600,80.0000,80.0000,5018.4943,0.0000
3653,VDD,926.3640,1452.3600,80.0000,80.0000,5018.4943,0.0000
3654,VSS,1036.1890,1532.1600,80.0000,80.0000,5018.4943,0.0000
3655,VSS,816.4880,1532.1600,80.0000,80.0000,5018.4943,0.0000
3656,VDDQ,1036.1890,2010.9600,80.0000,80.0000,5018.4943,0.0000
3657,VSS,1300.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
3658,VDD,926.3640,813.9600,80.0000,80.0000,5018.4943,0.0000
3659,VDD,926.3640,654.3600,80.0000,80.0000,5018.4943,0.0000
3660,VDDQ,1036.1890,734.1600,80.0000,80.0000,5018.4943,0.0000
3661,VDDQ,816.4880,734.1600,80.0000,80.0000,5018.4943,0.0000
3662,VDD,926.3640,1133.1600,80.0000,80.0000,5018.4943,0.0000
3663,VDD,926.3640,973.5600,80.0000,80.0000,5018.4943,0.0000
3664,VSS,1036.1890,1053.3600,80.0000,80.0000,5018.4943,0.0000
3665,VSS,816.4880,1053.3600,80.0000,80.0000,5018.4943,0.0000
3666,VDD,926.3640,654.3600,80.0000,80.0000,5018.4943,0.0000
3667,VDD,926.3640,494.7600,80.0000,80.0000,5018.4943,0.0000
3668,VSS,1036.1890,574.5600,80.0000,80.0000,5018.4943,0.0000
3669,VSS,816.4880,574.5600,80.0000,80.0000,5018.4943,0.0000
3670,VDD,926.3640,813.9600,80.0000,80.0000,5018.4943,0.0000
3671,VDD,926.3640,973.5600,80.0000,80.0000,5018.4943,0.0000
3672,VSS,1036.1890,893.7600,80.0000,80.0000,5018.4943,0.0000
3673,VSS,816.4880,893.7600,80.0000,80.0000,5018.4943,0.0000
3674,VDD,926.3640,1292.7600,80.0000,80.0000,5018.4943,0.0000
3675,VDD,926.3640,1133.1600,80.0000,80.0000,5018.4943,0.0000
3676,VSS,1036.1890,1212.9600,80.0000,80.0000,5018.4943,0.0000
3677,VSS,816.4880,1212.9600,80.0000,80.0000,5018.4943,0.0000
3678,VDD,1194.9370,2409.9600,80.0000,80.0000,5018.4943,0.0000
3679,VDD,1194.9370,2250.3600,80.0000,80.0000,5018.4943,0.0000
3680,VSS,1300.9370,2330.1600,80.0000,80.0000,5018.4943,0.0000
3681,VDD,926.3640,2250.3600,80.0000,80.0000,5018.4943,0.0000
3682,VDD,926.3640,2409.9600,80.0000,80.0000,5018.4943,0.0000
3683,VSS,1036.1890,2330.1600,80.0000,80.0000,5018.4943,0.0000
3684,VDDQ,816.4880,2330.1600,80.0000,80.0000,5018.4943,0.0000
3685,VDD,926.3640,1452.3600,80.0000,80.0000,5018.4943,0.0000
3686,VDD,926.3640,1292.7600,80.0000,80.0000,5018.4943,0.0000
3687,VDDQ,1036.1890,1372.5600,80.0000,80.0000,5018.4943,0.0000
3688,VDDQ,816.4880,1372.5600,80.0000,80.0000,5018.4943,0.0000
3689,VDD,926.3640,3207.9600,80.0000,80.0000,5018.4943,0.0000
3690,VDD,926.3640,3367.5600,80.0000,80.0000,5018.4943,0.0000
3691,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
3692,VDDQ,816.4880,3287.7600,80.0000,80.0000,5018.4943,0.0000
3693,VDD,1194.9370,2409.9600,80.0000,80.0000,5018.4943,0.0000
3694,VDD,1194.9370,2250.3600,80.0000,80.0000,5018.4943,0.0000
3695,VSS,1300.9370,2330.1600,80.0000,80.0000,5018.4943,0.0000
3696,VDD,926.3640,2250.3600,80.0000,80.0000,5018.4943,0.0000
3697,VDD,926.3640,2409.9600,80.0000,80.0000,5018.4943,0.0000
3698,VSS,1036.1890,2330.1600,80.0000,80.0000,5018.4943,0.0000
3699,VDDQ,816.4880,2330.1600,80.0000,80.0000,5018.4943,0.0000
3700,VDD,926.3640,3207.9600,80.0000,80.0000,5018.4943,0.0000
3701,VDD,926.3640,3367.5600,80.0000,80.0000,5018.4943,0.0000
3702,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
3703,VDDQ,816.4880,3287.7600,80.0000,80.0000,5018.4943,0.0000
3704,VDD,926.3640,1452.3600,80.0000,80.0000,5018.4943,0.0000
3705,VDD,926.3640,1292.7600,80.0000,80.0000,5018.4943,0.0000
3706,VDDQ,1036.1890,1372.5600,80.0000,80.0000,5018.4943,0.0000
3707,VDDQ,816.4880,1372.5600,80.0000,80.0000,5018.4943,0.0000
3708,VDD,1194.9370,2409.9600,80.0000,80.0000,5018.4943,0.0000
3709,VDD,1194.9370,2250.3600,80.0000,80.0000,5018.4943,0.0000
3710,VSS,1300.9370,2330.1600,80.0000,80.0000,5018.4943,0.0000
3711,VDD,926.3640,2250.3600,80.0000,80.0000,5018.4943,0.0000
3712,VDD,926.3640,2409.9600,80.0000,80.0000,5018.4943,0.0000
3713,VSS,1036.1890,2330.1600,80.0000,80.0000,5018.4943,0.0000
3714,VDDQ,816.4880,2330.1600,80.0000,80.0000,5018.4943,0.0000
3715,VDD,926.3640,1452.3600,80.0000,80.0000,5018.4943,0.0000
3716,VDD,926.3640,1292.7600,80.0000,80.0000,5018.4943,0.0000
3717,VDDQ,1036.1890,1372.5600,80.0000,80.0000,5018.4943,0.0000
3718,VDDQ,816.4880,1372.5600,80.0000,80.0000,5018.4943,0.0000
3719,VDD,926.3640,3207.9600,80.0000,80.0000,5018.4943,0.0000
3720,VDD,926.3640,3367.5600,80.0000,80.0000,5018.4943,0.0000
3721,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
3722,VDDQ,816.4880,3287.7600,80.0000,80.0000,5018.4943,0.0000
3723,PAD_DQ4,1194.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3724,PADP_x4_DQS,1406.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3725,PAD_DQ7,1618.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3726,PAD_DQ5,1194.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3727,PADN_x4_DQS,1406.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3728,PAD_DQ6,1618.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3729,PAD_DQ2,1194.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3730,PADN_DQS,1406.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3731,PAD_DQ1,1618.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3732,PAD_DQ3,1194.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3733,PADP_DQS,1406.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3734,PAD_DQ0,1618.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3735,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3736,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3737,VDD,1300.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3738,VDD,1512.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3739,VSS,1300.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3740,VSS,1512.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3741,VDD_PLL,1300.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3742,VDD,1512.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3743,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3744,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3745,PAD_DQ4,1194.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3746,PADP_x4_DQS,1406.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3747,PAD_DQ7,1618.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3748,PAD_DQ5,1194.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3749,PADN_x4_DQS,1406.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3750,PAD_DQ6,1618.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3751,PAD_DQ2,1194.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3752,PADN_DQS,1406.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3753,PAD_DQ1,1618.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3754,PAD_DQ3,1194.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3755,PADP_DQS,1406.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3756,PAD_DQ0,1618.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3757,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3758,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3759,VDD,1300.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3760,VDD,1512.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3761,VSS,1300.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3762,VSS,1512.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3763,VDD_PLL,1300.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3764,VDD,1512.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3765,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3766,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3767,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
3768,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
3769,PAD_DQ4,1194.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3770,PADP_x4_DQS,1406.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3771,PAD_DQ7,1618.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3772,PAD_DQ5,1194.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3773,PADN_x4_DQS,1406.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3774,PAD_DQ6,1618.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3775,PAD_DQ2,1194.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3776,PADN_DQS,1406.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3777,PAD_DQ1,1618.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3778,PAD_DQ3,1194.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3779,PADP_DQS,1406.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3780,PAD_DQ0,1618.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3781,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3782,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3783,VDD,1300.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3784,VDD,1512.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3785,VSS,1300.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3786,VSS,1512.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3787,VDD_PLL,1300.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3788,VDD,1512.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3789,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3790,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3791,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
3792,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
3793,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3794,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3795,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3796,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3797,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
3798,PAD_DQ4,1194.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3799,PADP_x4_DQS,1406.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3800,PAD_DQ7,1618.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3801,PAD_DQ5,1194.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3802,PADN_x4_DQS,1406.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3803,PAD_DQ6,1618.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3804,PAD_DQ2,1194.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3805,PADN_DQS,1406.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3806,PAD_DQ1,1618.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3807,PAD_DQ3,1194.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3808,PADP_DQS,1406.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3809,PAD_DQ0,1618.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3810,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3811,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3812,VDD,1300.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3813,VDD,1512.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3814,VSS,1300.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3815,VSS,1512.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3816,VDD_PLL,1300.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3817,VDD,1512.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3818,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3819,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3820,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
3821,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
3822,PAD_DQ4,1194.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3823,PADP_x4_DQS,1406.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3824,PAD_DQ7,1618.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3825,PAD_DQ5,1194.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3826,PADN_x4_DQS,1406.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3827,PAD_DQ6,1618.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3828,PAD_DQ2,1194.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3829,PADN_DQS,1406.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3830,PAD_DQ1,1618.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3831,PAD_DQ3,1194.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3832,PADP_DQS,1406.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3833,PAD_DQ0,1618.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3834,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3835,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3836,VDD,1300.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3837,VDD,1512.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3838,VSS,1300.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3839,VSS,1512.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3840,VDD_PLL,1300.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3841,VDD,1512.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3842,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3843,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3844,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
3845,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
3846,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3847,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3848,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3849,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3850,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
3851,PAD_DQ4,1194.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3852,PADP_x4_DQS,1406.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3853,PAD_DQ7,1618.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3854,PAD_DQ5,1194.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3855,PADN_x4_DQS,1406.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3856,PAD_DQ6,1618.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3857,PAD_DQ2,1194.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3858,PADN_DQS,1406.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3859,PAD_DQ1,1618.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3860,PAD_DQ3,1194.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3861,PADP_DQS,1406.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3862,PAD_DQ0,1618.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3863,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3864,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3865,VDD,1300.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3866,VDD,1512.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3867,VSS,1300.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3868,VSS,1512.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3869,VDD_PLL,1300.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3870,VDD,1512.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3871,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3872,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3873,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
3874,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
3875,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3876,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3877,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3878,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3879,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
3880,PAD_DQ4,1194.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3881,PADP_x4_DQS,1406.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3882,PAD_DQ7,1618.9370,3367.5600,80.0000,80.0000,5018.4943,0.0000
3883,PAD_DQ5,1194.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3884,PADN_x4_DQS,1406.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3885,PAD_DQ6,1618.9370,3527.1600,80.0000,80.0000,5018.4943,0.0000
3886,PAD_DQ2,1194.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3887,PADN_DQS,1406.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3888,PAD_DQ1,1618.9370,3686.7600,80.0000,80.0000,5018.4943,0.0000
3889,PAD_DQ3,1194.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3890,PADP_DQS,1406.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3891,PAD_DQ0,1618.9370,3846.3600,80.0000,80.0000,5018.4943,0.0000
3892,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3893,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3894,VDD,1300.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3895,VDD,1512.9370,3447.3600,80.0000,80.0000,5018.4943,0.0000
3896,VSS,1300.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3897,VSS,1512.9370,3606.9600,80.0000,80.0000,5018.4943,0.0000
3898,VDD_PLL,1300.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3899,VDD,1512.9370,3766.5600,80.0000,80.0000,5018.4943,0.0000
3900,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3901,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3902,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
3903,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
3904,VSS,1300.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3905,VDDQ,1512.9370,3287.7600,80.0000,80.0000,5018.4943,0.0000
3906,VSS,1300.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3907,VDDQ,1512.9370,3926.1600,80.0000,80.0000,5018.4943,0.0000
3908,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
3909,VDDQ,1036.1890,3287.7600,80.0000,80.0000,5018.4943,0.0000
3910,VDDQ,1036.1890,3926.1600,80.0000,80.0000,5018.4943,0.0000
3911,PAD_DQ4,657.7400,3367.5600,80.0000,80.0000,5018.4943,0.0000
3912,PADP_x4_DQS,445.7400,3367.5600,80.0000,80.0000,5018.4943,0.0000
3913,PAD_DQ7,233.7400,3367.5600,80.0000,80.0000,5018.4943,0.0000
3914,PAD_DQ5,657.7400,3527.1600,80.0000,80.0000,5018.4943,0.0000
3915,PADN_x4_DQS,445.7400,3527.1600,80.0000,80.0000,5018.4943,0.0000
3916,PAD_DQ6,233.7400,3527.1600,80.0000,80.0000,5018.4943,0.0000
3917,PAD_DQ2,657.7400,3686.7600,80.0000,80.0000,5018.4943,0.0000
3918,PADN_DQS,445.7400,3686.7600,80.0000,80.0000,5018.4943,0.0000
3919,PAD_DQ1,233.7400,3686.7600,80.0000,80.0000,5018.4943,0.0000
3920,PAD_DQ3,657.7400,3846.3600,80.0000,80.0000,5018.4943,0.0000
3921,PADP_DQS,445.7400,3846.3600,80.0000,80.0000,5018.4943,0.0000
3922,PAD_DQ0,233.7400,3846.3600,80.0000,80.0000,5018.4943,0.0000
3923,VSS,551.7400,3287.7600,80.0000,80.0000,5018.4943,0.0000
3924,VDDQ,339.7400,3287.7600,80.0000,80.0000,5018.4943,0.0000
3925,VDD,551.7400,3447.3600,80.0000,80.0000,5018.4943,0.0000
3926,VDD,339.7400,3447.3600,80.0000,80.0000,5018.4943,0.0000
3927,VSS,551.7400,3606.9600,80.0000,80.0000,5018.4943,0.0000
3928,VSS,339.7400,3606.9600,80.0000,80.0000,5018.4943,0.0000
3929,VDD_PLL,551.7400,3766.5600,80.0000,80.0000,5018.4943,0.0000
3930,VDD,339.7400,3766.5600,80.0000,80.0000,5018.4943,0.0000
3931,VSS,551.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
3932,VDDQ,339.7400,3926.1600,80.0000,80.0000,5018.4943,0.0000
3933,PAD_DQ4,657.7400,3367.5600,80.0000,80.0000,5018.4943,0.0000
3934,PADP_x4_DQS,445.7400,3367.5600,80.0000,80.0000,5018.4943,0.0000
3935,PAD_DQ7,233.7400,3367.5600,80.0000,80.0000,5018.4943,0.0000
3936,PAD_DQ5,657.7400,3527.1600,80.0000,80.0000,5018.4943,0.0000
3937,PADN_x4_DQS,445.7400,3527.1600,80.0000,80.0000,5018.4943,0.0000
3938,PAD_DQ6,233.7400,3527.1600,80.0000,80.0000,5018.4943,0.0000
3939,PAD_DQ2,657.7400,3686.7600,80.0000,80.0000,5018.4943,0.0000
3940,PADN_DQS,445.7400,3686.7600,80.0000,80.0000,5018.4943,0.0000
3941,PAD_DQ1,233.7400,3686.7600,80.0000,80.0000,5018.4943,0.0000
3942,PAD_DQ3,657.7400,3846.3600,80.0000,80.0000,5018.4943,0.0000
3943,PADP_DQS,445.7400,3846.3600,80.0000,80.0000,5018.4943,0.0000
3944,PAD_DQ0,233.7400,3846.3600,80.0000,80.0000,5018.4943,0.0000
